3.0
1.22
0.99
1.3
1.91
1.8
1.79
1.37
1.3
1.36
1.25
1.55
1.45
1.4
1.38
1.24
1.26
1.17
1.14
1.29
1.18
1.31
1.31
1.34
1.16
1.24
1.24
1.37
1.34
1.32
1.3
1.25
1.16
1.01
1.12
0.89
0.96
0.95
0.96
0.92
0.85
0.9
0.93
0.9
0.87
0.9
0.83
0.69
0.71
0.77
0.62
0.59
0.73
0.67
0.66
0.7
0.68
0.66
0.63
0.61
0.62
0.64
0.64
0.61
0.65
0.6
0.51
0.6
0.52
0.54
0.51
0.49
0.44
0.43
0.61
0.57
0.55
0.64
0.71
0.84
0.97
1.11
1.14
0.88
1.05
0.97
0.98
0.83
0.9
0.94
0.93
1.0
1.01
0.9
0.75
0.89
0.9
0.88
0.92
0.93
1.0
1.0
0.96
0.92
0.97
0.99
0.93
0.93
0.87
0.87
0.88
0.93
0.88
0.9
0.87
0.83
0.83
0.84
0.86
0.84
0.81
0.81
0.8
0.84
0.9
0.97
0.93
0.99
1.0
0.82
0.94
0.92
0.92
1.04
0.9
0.89
0.86
0.87
0.9
0.85
0.91
0.87
0.91
0.93
0.94
0.96
0.97
0.97
0.95
0.94
0.97
0.96
1.0
1.0
1.02
1.08
1.13
1.14
1.15
1.2
1.22
1.27
1.45
1.27
1.53
1.54
1.52
2.02
2.1
2.49
2.29
2.42
2.52
2.42
2.44
2.21
2.16
2.43
2.44
2.55
2.55
2.53
2.99
3.15
3.75
4.35
6.35
5.38
5.25
5.18
5.23
4.26
3.84
4.35
4.46
4.37
4.64
5.61
5.66
6.2
5.95
5.97
6.3
6.48
6.36
7.6
8.69
9.35
9.96
10.97
11.03
9.5
9.87
11.57
11.12
11.26
13.26
14.99
12.49
13.08
12.91
11.04
10.72
10.45
10.07
11.97
11.02
12.31
11.15
10.68
10.99
10.45
11.6
11.69
11.88
11.41
11.64
11.61
11.65
11.12
10.43
10.78
10.13
9.82
9.15
8.77
8.71
7.48
8.07
8.48
8.26
8.55
9.45
8.87
8.87
8.58
8.13
7.88
8.34
8.03
7.52
7.49
7.78
7.32
7.51
8.87
8.76
10.02
9.39
9.4
9.78
9.29
9.32
9.47
9.29
9.36
9.91
10.04
10.52
10.16
9.95
11.12
12.18
13.21
14.56
13.74
13.97
14.25
13.43
12.67
12.54
12.42
11.09
11.71
12.36
12.61
13.93
13.83
13.79
13.82
13.74
13.9
13.99
14.46
14.46
14.46
13.97
14.09
15.65
17.6
18.68
18.36
20.75
15.39
11.41
12.34
11.8
12.81
13.13
13.65
14.25
14.3
13.74
13.95
12.04
12.89
12.44
12.29
12.08
11.87
11.38
10.36
10.5
10.03
11.23
10.91
10.93
10.55
10.54
10.46
11.51
11.98
11.67
11.24
11.03
11.71
12.52
12.6
14.79
14.31
12.66
13.78
12.09
13.07
12.86
12.87
12.52
11.89
11.08
8.3
10.38
11.21
11.04
10.94
10.99
11.29
12.25
12.19
11.66
11.74
11.56
11.18
11.15
11.14
10.75
10.73
10.71
11.27
11.14
11.09
11.0
11.0
11.36
11.26
11.19
10.97
10.95
11.23
11.59
12.21
12.09
11.91
11.72
11.8
11.72
11.6
11.41
11.7
12.08
11.65
11.93
11.98
11.93
11.99
12.64
12.82
12.33
12.92
14.62
13.73
13.13
13.35
12.9
13.05
12.93
13.08
13.3
13.14
13.26
13.23
13.22
13.45
13.31
13.09
12.86
12.68
12.25
12.05
11.74
11.76
11.74
12.03
11.9
11.97
11.94
11.98
12.52
11.98
12.06
12.07
12.1
11.98
11.94
11.37
11.5
11.47
11.11
10.38
11.24
10.93
10.77
10.83
10.86
11.15
11.13
10.96
10.9
10.87
10.66
10.52
10.29
9.98
10.12
10.0
10.23
10.01
9.96
9.53
9.68
9.58
9.56
9.83
9.75
9.2
9.41
9.32
8.87
8.68
8.18
8.6
8.46
7.71
7.89
7.54
6.67
7.71
8.35
8.3
8.5
8.09
8.2
8.45
8.41
8.22
7.77
7.87
7.67
7.88
7.61
7.59
7.87
7.65
7.15
7.23
7.19
7.24
7.15
7.63
8.24
8.17
8.04
8.15
8.33
9.68
10.91
10.19
10.07
9.8
10.29
10.23
10.56
9.81
9.8
9.76
9.77
9.85
9.59
10.15
10.19
10.41
10.59
10.93
10.69
10.77
10.51
10.5
10.65
10.5
10.53
10.47
10.55
10.7
10.71
10.79
10.94
11.32
11.21
11.32
11.44
11.39
10.93
11.32
11.41
11.4
11.39
12.99
12.96
12.95
12.73
12.83
12.83
12.49
12.79
12.71
13.16
13.13
13.56
14.59
15.53
15.88
17.54
19.06
19.47
18.57
19.26
19.67
18.91
16.53
17.71
19.18
21.4
23.27
28.43
28.63
35.04
45.29
44.54
34.03
43.16
42.3
42.59
41.55
43.18
53.5
50.74
50.51
49.0
50.21
52.98
51.77
49.86
50.56
48.53
44.16
44.44
45.1
43.22
42.3
44.45
43.87
43.92
43.95
46.63
